,year_built,tags,permalink,status,list_price,property_id,listing,primary_photo,sold_date,sold_price,lot_sqft,sqft,baths,garages,beds,postal_code,state,city
3610,2009.0,"['central_air', 'community_elevator', 'disability_features', 'dishwasher', 'hardwood_floors', 'recreation_facilities', 'senior_community', 'washer_dryer', 'community_swimming_pool', 'single_story', 'granite_kitchen', 'high_ceiling', 'clubhouse']",1505-Broadneck-Pl-2-303_Annapolis_MD_21409_M99669-93741,sold,395000.0,9966993741,2961552445,https://ap.rdcpix.com/fcf71bf1bbc2d21c5c7454df87602132l-m1662529338s-w1024_h768.jpg,2023-12-18,395000,,1157.0,2.0,,2.0,21409,Maryland,Annapolis
3611,1975.0,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'big_yard', 'new_roof', 'shopping']",975-Dogwood-Tree-Dr_Annapolis_MD_21409_M68420-15129,sold,430000.0,6842015129,2960481722,https://ap.rdcpix.com/e8cb3e6483f1dbddca19aefe4945af54l-m185064249s-w1024_h768.jpg,2023-12-15,430000,9000.0,1860.0,2.0,,4.0,21409,Maryland,Annapolis
3612,2007.0,"['central_air', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'open_floor_plan', 'floor_plan', 'new_roof']",903-Scupper-Ct_Annapolis_MD_21401_M66424-78323,sold,935000.0,6642478323,2960055548,https://ap.rdcpix.com/fb1d45c646683086641db33d71cfbd78l-m1290131196s-w1024_h768.jpg,2023-12-14,895000,15865.0,5766.0,5.0,3.0,4.0,21401,Maryland,Annapolis
3613,1973.0,"['central_air', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling', 'front_porch']",803-Windgate-Dr_Annapolis_MD_21409_M61521-62523,sold,600000.0,6152162523,2958606213,https://ap.rdcpix.com/82fb98ca92813469992d93b464bba394l-m484977531s-w1024_h768.jpg,2023-12-13,600000,9000.0,2016.0,3.0,1.0,3.0,21409,Maryland,Annapolis
3614,1969.0,"['central_air', 'disability_features', 'dishwasher', 'forced_air', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'granite_kitchen', 'updated_kitchen', 'modern_kitchen', 'large_kitchen', 'basketball_court', 'tennis_court', 'ensuite', 'clubhouse', 'tennis', 'basketball', 'marina', 'shopping']",1101-Primrose-Ct-Apt-103_Annapolis_MD_21403_M62641-31731,sold,279900.0,6264131731,2961339349,https://ap.rdcpix.com/12c4458c6eace26a7aaeb73ae7484932l-m3159275857s-w1024_h768.jpg,2023-12-11,287500,,1016.0,2.0,,2.0,21403,Maryland,Annapolis
3615,1974.0,"['central_air', 'fireplace', 'forced_air', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'waterfront', 'vaulted_ceiling', 'clubhouse', 'tennis', 'views', 'marina']",10-President-Point-Dr-Unit-B3_Annapolis_MD_21403_M61515-23927,sold,950000.0,6151523927,2961613630,https://ap.rdcpix.com/2b0d8c3f83f6d85646f2143754e71265l-m3515501126s-w1024_h768.jpg,2023-12-08,999999,,1391.0,2.0,,2.0,21403,Maryland,Annapolis
3616,1988.0,"['central_air', 'dining_room', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'senior_community', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'pond', 'golf_course', 'tennis']",1019-Sextant-Ct_Annapolis_MD_21401_M59865-64047,sold,529900.0,5986564047,2958376420,https://ap.rdcpix.com/fb9ba5a4a38111372f8b13777f56838dl-m168041545s-w1024_h768.jpg,2023-12-08,520000,2040.0,2092.0,3.0,1.0,3.0,21401,Maryland,Annapolis
3617,1965.0,"['central_air', 'central_heat', 'dining_room', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'big_yard', 'fenced_yard', 'library', 'marina', 'beach']",327-Edgemere-Dr_Annapolis_MD_21403_M65539-60766,sold,449900.0,6553960766,2960305218,https://ap.rdcpix.com/22f33c2e874dfe6091ab7a68c629bf5dl-m2289126561s-w1024_h768.jpg,2023-12-08,430000,10000.0,2580.0,1.0,,2.0,21403,Maryland,Annapolis
3618,1978.0,"['central_air', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'views', 'groundscare']",989-Sherwood-Forest-Rd_Annapolis_MD_21401_M67373-09203,sold,540000.0,6737309203,2961356544,https://ap.rdcpix.com/fd751803ab2f76135ed82d532203bf91l-m323048958s-w1024_h768.jpg,2023-12-08,550000,15028.0,1590.0,3.0,2.0,4.0,21401,Maryland,Annapolis
3619,1987.0,"['central_air', 'recreation_facilities', 'community_swimming_pool', 'single_story']",1136-Lake-Heron-Dr-2A_Annapolis_MD_21403_M90037-58152,sold,350000.0,9003758152,2960431550,https://ap.rdcpix.com/dd97de18db52707856fb6db984d4d1a9l-m3427787137s-w1024_h768.jpg,2023-12-06,343000,,1103.0,2.0,,2.0,21403,Maryland,Annapolis
3620,1977.0,"['central_air', 'disability_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'investment_opportunity', 'park', 'golf_course', 'shopping']",418-Blossom-Tree-Ct_Annapolis_MD_21409_M60720-52119,sold,409000.0,6072052119,2961535923,https://ap.rdcpix.com/d6c85c39cab94f692aa8f8d0b829db4el-m2473605798s-w1024_h768.jpg,2023-12-05,420000,6501.0,1560.0,2.0,,4.0,21409,Maryland,Annapolis
3621,1923.0,"['central_air', 'dishwasher', 'fireplace', 'hardwood_floors', 'view', 'washer_dryer', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'high_ceiling', 'front_porch', 'views']",77-Conduit-St_Annapolis_MD_21401_M54643-02681,sold,995000.0,5464302681,2961291198,https://ap.rdcpix.com/ad98feb1cc65a9bee96966f6eaed12c0l-m2508786952s-w1024_h768.jpg,2023-12-05,999999,1826.0,1361.0,2.0,1.0,2.0,21401,Maryland,Annapolis
3622,1978.0,"['central_air', 'dining_room', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'shopping']",1233-Gemini-Dr-Apt-J_Annapolis_MD_21403_M51371-53438,sold,225000.0,5137153438,2961321389,https://ap.rdcpix.com/2bc21fd193048e73fe172d45e5ad6036l-m2300373987s-w1024_h768.jpg,2023-12-04,230000,,858.0,1.0,,1.0,21403,Maryland,Annapolis
3623,,,,,,,,,,,,,,,,,,
3624,,,,,,,,,,,,,,,,,,
3625,,,,,,,,,,,,,,,,,,
3626,,,,,,,,,,,,,,,,,,
3627,,,,,,,,,,,,,,,,,,
3628,1914.0,"['forced_air', 'basement', 'two_or_more_stories', 'fenced_yard', 'fixer_upper']",1732-Teel-Ave_Lansing_MI_48910_M37160-16910,sold,34995.0,3716016910,2962593969,https://ap.rdcpix.com/eed6af4db16c2457babf256a5c70f1f9l-m1518354504s-w1024_h768.jpg,2024-01-15,32500,5227.0,902.0,1.0,,3.0,48910,Michigan,Lansing
3629,1949.0,"['community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'laundry_room', 'washer_dryer', 'garage_1_or_more', 'big_bathroom']",1212-Poxson-Ave_Lansing_MI_48910_M44758-69477,sold,129000.0,4475869477,2962738927,https://ap.rdcpix.com/2d1cf24731bbab294743a26855fc4ef6l-m2907571464s-w1024_h768.jpg,2024-01-12,132500,6098.0,995.0,1.0,1.0,2.0,48910,Michigan,Lansing
3630,1924.0,"['city_view', 'community_outdoor_space', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'front_porch']",1304-Maryland-Ave_Lansing_MI_48906_M46473-41451,sold,113000.0,4647341451,2962124297,https://ap.rdcpix.com/003b52f1943ffe9bc9d94599cd41ba1dl-m1081278462s-w1024_h768.jpg,2024-01-12,108000,8276.0,984.0,2.0,,2.0,48906,Michigan,Lansing
3631,1989.0,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'cathedral_ceiling', 'views']",2205-Cheltingham-Blvd_Lansing_MI_48917_M31585-73865,sold,399900.0,3158573865,2961924269,https://ap.rdcpix.com/55bc6e6cfa30003e2b1db1a527491efel-b457452498s-w1024_h768.jpg,2024-01-12,402000,13939.0,4410.0,4.0,,4.0,48917,Michigan,Lansing
3632,1910.0,"['community_outdoor_space', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'front_porch', 'investment_opportunity']",1135-Kingsley-Ct_Lansing_MI_48915_M35084-08345,sold,32000.0,3508408345,2962776507,https://ap.rdcpix.com/1f04653ec04e214b577081ca62addc7fl-m2547397493s-w1024_h768.jpg,2024-01-12,26000,2178.0,1000.0,1.0,,3.0,48915,Michigan,Lansing
3633,1984.0,"['central_air', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'investment_opportunity']",3102-W-Miller-Rd_Lansing_MI_48911_M38163-62721,sold,164900.0,3816362721,2962002987,https://ap.rdcpix.com/926bba7b5762ace47a276573f9331a0fl-b2539570877s-w1024_h768.jpg,2024-01-12,163000,9540.0,,2.0,,4.0,48911,Michigan,Lansing
3634,1979.0,"['central_air', 'city_view', 'dishwasher', 'forced_air', 'basement', 'single_story']",2431-E-Provincial-House-Dr_Lansing_MI_48910_M33589-23277,sold,149000.0,3358923277,2962048127,https://ap.rdcpix.com/c6b19bd4e4e705997b5108d5d5c9b18fl-m3209839718s-w1024_h768.jpg,2024-01-12,140000,13939.0,1028.0,1.0,,3.0,48910,Michigan,Lansing
3635,1973.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story', 'vaulted_ceiling', 'farm', 'ranch']",5188-W-Stoll-Rd_Lansing_MI_48906_M45678-34119,sold,295000.0,4567834119,2961531355,https://ap.rdcpix.com/b970c2311ea6e831b7b6647a69b74e7fl-m370053616s-w1024_h768.jpg,2024-01-12,300000,45738.0,1954.0,2.0,,3.0,48906,Michigan,Lansing
3636,1944.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more']",517-E-Paulson-St_Lansing_MI_48906_M49763-25192,sold,109999.0,4976325192,2961744338,https://ap.rdcpix.com/befa01df0e755faac3929d7916d38b59l-b1538935567s-w1024_h768.jpg,2024-01-12,110000,7841.0,832.0,1.0,,2.0,48906,Michigan,Lansing
3637,1949.0,"['central_air', 'city_view', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'master_bedroom']",1420-Gordon-Ave_Lansing_MI_48910_M49576-32210,sold,169900.0,4957632210,2961977192,https://ap.rdcpix.com/5cd4653a45bf4fb856e7fd142c25ae70l-m1236849419s-w1024_h768.jpg,2024-01-11,175100,7492.0,1015.0,3.0,,3.0,48910,Michigan,Lansing
3638,1991.0,['rental_property'],3516-Loveside-Ter-414_Lansing_MI_48917_M96855-99332,sold,9900.0,9685599332,2962790278,https://ap.rdcpix.com/bebd75c08fe4bbbf6d14f9f1e40433f0l-m3545898876s-w1024_h768.jpg,2024-01-10,9900,,,1.0,,2.0,48917,Michigan,Lansing
3639,1957.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'shopping']",941-W-Thomas-L-Pkwy_Lansing_MI_48917_M34033-36576,sold,190000.0,3403336576,2961926048,https://ap.rdcpix.com/59b385a6de1939a9c9ba9868db984160l-m2326438826s-w1024_h768.jpg,2024-01-10,204000,12197.0,960.0,2.0,,3.0,48917,Michigan,Lansing
3640,1994.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard']",5850-Caleta-Dr_Lansing_MI_48911_M49633-11154,sold,299900.0,4963311154,2960121413,https://ap.rdcpix.com/a691568c3c5d098792cc3741ac662fa6l-b3725526760s-w1024_h768.jpg,2024-01-09,310000,19166.0,2630.0,3.0,,4.0,48911,Michigan,Lansing
3641,2003.0,"['community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'big_lot']",1175-W-Wieland-Rd_Lansing_MI_48906_M33075-36477,sold,167450.0,3307536477,2958858276,https://ap.rdcpix.com/fc64e3500b96638ecabedc692ba81ccal-b1480508524s-w1024_h768.jpg,2024-01-09,162450,39640.0,1008.0,1.0,,3.0,48906,Michigan,Lansing
3642,1977.0,"['central_air', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'river_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'floor_plan', 'efficient', 'farm', 'ranch', 'new_roof', 'park', 'shopping']",2921-Clinton-Rd_Lansing_MI_48906_M36043-11803,sold,319900.0,3604311803,2961488268,https://ap.rdcpix.com/84e850889f6d18f933d9711e59bfbcbbl-m1620223097s-w1024_h768.jpg,2024-01-09,315000,18731.0,3204.0,3.0,,4.0,48906,Michigan,Lansing
3643,1922.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard']",1202-Bement-St_Lansing_MI_48912_M32611-86082,sold,127500.0,3261186082,2962237332,https://ap.rdcpix.com/06d3ce46bee56820df11468c99b5a97bl-b325064340s-w1024_h768.jpg,2024-01-09,130000,4792.0,1354.0,2.0,,3.0,48912,Michigan,Lansing
3644,1979.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'fenced_yard']",6029-Ellendale-Dr_Lansing_MI_48911_M34845-46769,sold,210000.0,3484546769,2960200400,https://ap.rdcpix.com/320670a74b94cae707645db53118c4b4l-b2713046900s-w1024_h768.jpg,2024-01-09,197000,8276.0,1921.0,2.0,,3.0,48911,Michigan,Lansing
3645,1949.0,"['community_outdoor_space', 'washer_dryer', 'single_story', 'garage_1_or_more']",708-Denver-St_Lansing_MI_48910_M43889-65300,sold,89900.0,4388965300,2959446461,https://ap.rdcpix.com/548a92fd4844e842daad2e9601047307l-b4096457226s-w1024_h768.jpg,2024-01-09,89900,4879.0,624.0,1.0,,2.0,48910,Michigan,Lansing
3646,1942.0,"['forced_air', 'single_story', 'rental_property']",5400-S-Waverly-Rd_Lansing_MI_48911_M39549-47057,sold,159900.0,3954947057,2962068531,https://ap.rdcpix.com/ba81950efe3148b6b8dbc86124b81b16l-m2348483350s-w1024_h768.jpg,2024-01-09,159900,15246.0,,3.0,,5.0,48911,Michigan,Lansing
3647,1981.0,"['carport', 'dishwasher', 'washer_dryer', 'basement', 'two_or_more_stories', 'fenced_yard', 'greenhouse']",3503-Parkway-Dr_Lansing_MI_48910_M32842-05062,sold,139900.0,3284205062,2962644673,https://ap.rdcpix.com/d0e6f25fce8413e7ce01a4bdf5934233l-b1607682981s-w1024_h768.jpg,2024-01-08,148800,4792.0,1644.0,2.0,,3.0,48910,Michigan,Lansing
3648,1925.0,"['dishwasher', 'washer_dryer', 'basement', 'single_story', 'fenced_yard', 'community_center']",535-S-Magnolia-Ave_Lansing_MI_48912_M31431-27576,sold,75000.0,3143127576,2962048931,https://ap.rdcpix.com/dd9f065f0a4f4eb07396b00e57ea0461l-b295147419s-w1024_h768.jpg,2024-01-08,75000,6534.0,774.0,1.0,,2.0,48912,Michigan,Lansing
3649,1940.0,"['forced_air', 'basement', 'single_story', 'shopping']",1112-Gordon-Ave_Lansing_MI_48910_M44799-31465,sold,85000.0,4479931465,2962336414,https://ap.rdcpix.com/81ad5b16157d0e94fca8a6ec3f2cbadcl-m3038378412s-w1024_h768.jpg,2024-01-08,62500,4792.0,812.0,1.0,,2.0,48910,Michigan,Lansing
3650,1972.0,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'fixer_upper']",1317-Lenore-Ave_Lansing_MI_48910_M44719-93819,sold,84900.0,4471993819,2960317147,https://ap.rdcpix.com/1ddbfe675da8461aaeb2204ef007791al-b3962854255s-w1024_h768.jpg,2024-01-08,69000,4617.0,1442.0,2.0,,4.0,48910,Michigan,Lansing
3651,1924.0,"['city_view', 'community_outdoor_space', 'forced_air', 'single_story']",1300-Alsdorf-St_Lansing_MI_48910_M36020-57658,sold,79900.0,3602057658,2961327185,https://ap.rdcpix.com/64b8fa106a471a6c74880869c4345ad8l-b4014018996s-w1024_h768.jpg,2024-01-05,79900,5053.0,660.0,1.0,,1.0,48910,Michigan,Lansing
3652,1954.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'swimming_pool', 'single_story', 'garage_1_or_more', 'fenced_yard', 'vaulted_ceiling', 'farm', 'ranch', 'shopping', 'fixer_upper']",2423-Afton-Pl_Lansing_MI_48906_M39486-05030,sold,119900.0,3948605030,2961522759,https://ap.rdcpix.com/26f42520c528d6805a1466f3a7685a97l-b3219484423s-w1024_h768.jpg,2024-01-05,125000,13504.0,1465.0,2.0,,3.0,48906,Michigan,Lansing
3653,1953.0,"['community_outdoor_space', 'single_story', 'garage_1_or_more', 'fenced_yard', 'farm', 'ranch', 'fixer_upper']",7524-Delta-River-Dr_Lansing_MI_48906_M32718-99596,sold,89900.0,3271899596,2962577230,https://ap.rdcpix.com/7cb9c9a0c1e91bf76fdb885f80ccd987l-b2149812085s-w1024_h768.jpg,2024-01-05,106900,30492.0,1884.0,1.0,,2.0,48906,Michigan,Lansing
3654,2004.0,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'big_yard']",3696-Danbridge-Dr_Lansing_MI_48906_M42637-81295,sold,325000.0,4263781295,2961341618,https://ap.rdcpix.com/53355d05968353bbc0ef565eec26b865l-b2686257823s-w1024_h768.jpg,2024-01-05,330000,17424.0,2414.0,3.0,,5.0,48906,Michigan,Lansing
3655,1998.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'updated_kitchen', 'ensuite', 'trails', 'groundscare']",2506-Sugartree-Trl_Lansing_MI_48917_M31990-07413,sold,498000.0,3199007413,2962087929,https://ap.rdcpix.com/68becd950cd06c78642472525f8edb4fl-b480246883s-w1024_h768.jpg,2024-01-04,480000,17860.0,4948.0,5.0,,5.0,48917,Michigan,Lansing
3656,1967.0,"['central_air', 'dishwasher', 'washer_dryer', 'basement', 'single_story']",4131-Thackin-Dr_Lansing_MI_48911_M43192-58911,sold,174900.0,4319258911,2960577870,https://ap.rdcpix.com/842b118bcc0da7c6bd95f02ad2ed1af8l-m1153257532s-w1024_h768.jpg,2024-01-04,185000,8538.0,2375.0,2.0,,3.0,48911,Michigan,Lansing
3657,1942.0,"['dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'new_roof', 'trails']",1227-George-St_Lansing_MI_48910_M36366-40453,sold,124900.0,3636640453,2961978917,https://ap.rdcpix.com/1ec6d6a2ccc294bb128e0d21f1c2f455l-b3335458342s-w1024_h768.jpg,2024-01-03,135000,4922.0,1076.0,1.0,,2.0,48910,Michigan,Lansing
3658,1923.0,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'big_lot', 'baseball']",324-N-Francis-Ave_Lansing_MI_48912_M39070-42132,sold,144900.0,3907042132,2961430257,https://ap.rdcpix.com/07c811a84d4fe53244e57b1f4a460c40l-b4256083572s-w1024_h768.jpg,2024-01-03,138000,4617.0,1815.0,2.0,,3.0,48912,Michigan,Lansing
3659,1947.0,"['dishwasher', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'rental_property']",221-W-Everettdale-Ave_Lansing_MI_48910_M49879-29421,sold,110000.0,4987929421,2961674555,https://ap.rdcpix.com/eb58d2786612f3116320ab78b065f09cl-m1228907565s-w1024_h768.jpg,2024-01-03,100000,10454.0,1203.0,2.0,,3.0,48910,Michigan,Lansing
3660,1956.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more']",1920-Pleasant-View-Ave_Lansing_MI_48910_M30346-35045,sold,67500.0,3034635045,2962658684,https://ap.rdcpix.com/40a75ed266a07ca5e6aa8f55267d6972l-m908947113s-w1024_h768.jpg,2024-01-03,75000,9148.0,1362.0,1.0,,3.0,48910,Michigan,Lansing
3661,2021.0,,28-Bee-Jay-Dr_Lansing_MI_48906_M96661-75925,sold,89900.0,9666175925,2962106548,https://ap.rdcpix.com/5328eec7f2ee24329427d695dcf964d1l-m345321167s-w1024_h768.jpg,2024-01-02,89900,,,2.0,,2.0,48906,Michigan,Lansing
3662,1952.0,"['central_air', 'city_view', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",3108-Westwood-Ave_Lansing_MI_48906_M38176-52508,sold,150000.0,3817652508,2960381120,https://ap.rdcpix.com/e82e2a5a3ffec47f372911c9e72b7af2l-b850049842s-w1024_h768.jpg,2024-01-02,145000,7405.0,1333.0,1.0,,3.0,48906,Michigan,Lansing
3663,1952.0,"['central_air', 'dishwasher', 'forced_air', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'master_bedroom', 'corner_lot', 'big_lot']",2808-Arlington-Rd_Lansing_MI_48906_M41917-28039,sold,235000.0,4191728039,2961918478,https://ap.rdcpix.com/6542e02d6a56e7a7437b8f95e86b71d1l-m545734951s-w1024_h768.jpg,2024-01-02,245000,12632.0,2250.0,2.0,,3.0,48906,Michigan,Lansing
3664,1995.0,"['master_bedroom', 'rental_property']",163-Donald-Ave_Lansing_MI_48906_M94960-04352,sold,49900.0,9496004352,2958536259,https://ap.rdcpix.com/40f1d8ecd55e3c5b37ca977c0c78e8fcl-m705792486s-w1024_h768.jpg,2024-01-02,49900,,,2.0,,3.0,48906,Michigan,Lansing
3665,1960.0,"['dishwasher', 'forced_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'cathedral_ceiling', 'new_roof']",2516-Leon-Ave_Lansing_MI_48906_M30737-01125,sold,215000.0,3073701125,2961918021,https://ap.rdcpix.com/efee5112d6f563f01dbdac310f89c496l-b1214195461s-w1024_h768.jpg,2024-01-02,225000,9017.0,1826.0,2.0,,3.0,48906,Michigan,Lansing
